nombre,tfo_media,tfo_varianza,tfo_std,tfo_entropia,tso_contraste,tso_homogeneidad,tso_disimilitud,tso_energia,tso_correlacion,tso_entropia,hu_1,hu_2,hu_3,hu_4,hu_5,hu_6,hu_7,num_keypoints_sift,num_keypoints_orb,num_circulos_hough
hm_sw_01.png,19.08419354756673,2630.0243604465895,51.28376312680837,-149735200.0,195.3657110418703,0.8627560490157352,2.7432821155099374,0.8498056644360582,0.9628898213005784,1.8473604381608446,0.003373271732603892,1.011418424921158e-06,2.4583982289888526e-09,1.685288440418828e-09,-2.9813578158486445e-18,-5.039342503109136e-13,1.696689431647259e-18,498,500,24
hm_sw_02.png,12.764547983805338,1335.0507736924712,36.538346619578604,-92653488.0,196.61346453445748,0.861596067240471,2.6676823680351904,0.8468806506457872,0.9264279311378386,1.837879603866956,0.009662802460060365,4.364463244720805e-05,6.212678462043977e-08,1.765849471475597e-07,-5.135471870180868e-16,8.505423966630146e-10,-1.8488534415519182e-14,335,500,13
hm_sw_03.png,18.68136469523112,2565.709191350498,50.65283004285642,-145864544.0,177.98982516699246,0.8696015814605876,2.1687540729879435,0.8507861570771605,0.9653429831695415,1.801182688816186,0.005374418108315725,1.0277557412951236e-05,4.7200154532037026e-08,7.2466090309465354e-09,-2.10628663927017e-18,2.0347214796226125e-11,1.3400478794228299e-16,316,500,18
hm_sw_04.png,22.397925059000652,3041.3237240271337,55.14819783118152,-177078688.0,188.29220888318676,0.8576589425209994,2.923179628950799,0.8455421185053873,0.9690696087234184,1.877521315814947,0.004764362708757387,6.277150974953209e-06,9.449613277075764e-09,5.459818344440271e-10,-1.2291834047736228e-18,1.335300264604921e-12,1.6456250729367767e-19,775,500,28
hm_sw_05.png,13.100046157836914,1764.0364188109472,42.00043355503544,-99379232.0,187.52268399723044,0.8783433023465664,2.2338289650537644,0.8570549478595078,0.9468952649378162,1.7175484446795162,0.010553063130513638,7.446031026023202e-05,2.3879066788732527e-07,1.7953121492068842e-07,3.701888374737334e-14,1.3464647093111697e-09,-3.372983830088592e-15,359,500,12
hm_sw_06.png,22.955646514892578,3150.0451608099324,56.125263124638735,-181845792.0,192.82876394998368,0.8548447184674669,3.003344941348973,0.8425985154996345,0.9694175874254025,1.9275760920480725,0.0045889925925512,6.100761731215727e-06,7.674766109595847e-09,1.0071306199621107e-09,-2.46738507910005e-18,2.3971666573787613e-12,1.323679709141749e-18,990,500,46
hm_sw_07.png,19.682385126749676,2290.306078418635,47.85714239712433,-150331040.0,271.23922567407953,0.8431431888736395,4.222302409172369,0.8344807567266033,0.9408334201832239,2.0682034602142787,0.005766415160712591,9.267538545210034e-06,2.4411453623231363e-08,7.052649829590677e-10,2.7820791187813613e-18,-2.130417595701803e-12,-9.074811450410442e-19,486,500,14
